Cell_ID,Soil_ID,Mgmt_Field_ID,Reach_ID,Reach_Location_Code,Cell_Area,Time_of_Conc,Avg_Elevation,RCN_Calib_ID,Avg_Land_Slope,Aspect,RUSLE_ls_Fctr,RCN_Rtn_Calib_Fctr,Secondary_Climate_File_ID,Sheet_Flow_Mannings_n,Geology_ID,Conc_Flow_Slope,Conc_Flow_Length,Hydraulic_Geom_ID,Conc_Flow_Hydraulic_Depth,Conc_Flow_Mannings_n,Sheet_Flow_Slope,Sheet_Flow_Length,Shallow_Conc_Flow_Slope,Shallow_Conc_Flow_Length,Delivery_Ratio,Constant_USLE_C_Fctr,Constant_USLE_P_Fctr,All_OC_Calib_Fctr,All_N_Calib_Fctr,All_P_Calib_Fctr,Sheet_and_Rill_Erosion_Calib_Fctr,Gullies_Erosion_Calib_Fctr,Input_Units_Code
5122,,,512,1,6.7400,,178.09,,0.00782,169.31,0.117,,,,,0.00212,567.19,,,,0.01600,50.00,0.01400,50.00,,,,,,,,,1
5123,,,512,1,4.3600,,178.09,,0.00759,241.62,0.123,,,,,0.00344,126.42,,,,0.01131,50.00,0.01200,50.00,,,,,,,,,1
5131,,,513,0,10.7700,,178.32,,0.00876,209.95,0.134,,,,,0.00063,484.77,,,,0.01414,50.00,0.00586,50.00,,,,,,,,,1
5132,,,513,1,5.3300,,177.85,,0.00523,169.40,0.097,,,,,0.00215,233.28,,,,0.00400,50.00,0.00001,50.00,,,,,,,,,1
5133,,,513,1,2.6300,,177.79,,0.00486,326.01,0.090,,,,,0.00148,67.78,,,,0.00235,50.00,0.00166,50.00,,,,,,,,,1
5141,,,514,0,10.3100,,177.89,,0.00673,211.66,0.113,,,,,0.00113,510.98,,,,0.00542,50.00,0.01010,50.00,,,,,,,,,1
5142,,,514,1,4.6200,,177.53,,0.00438,128.58,0.083,,,,,0.00088,458.49,,,,0.00517,50.00,0.00084,50.00,,,,,,,,,1
5143,,,514,1,3.0900,,177.60,,0.00454,253.55,0.085,,,,,0.00227,136.42,,,,0.00907,50.00,0.00293,50.00,,,,,,,,,1
5151,,,515,0,17.8700,,175.50,,0.03512,54.94,0.526,,,,,0.01002,617.90,,,,0.01600,50.00,0.00629,50.00,,,,,,,,,1
5152,,,515,1,1.4400,,171.89,,0.01054,31.29,0.142,,,,,0.00706,9.50,,,,0.00318,50.00,0.00707,50.00,,,,,,,,,1
5153,,,515,1,0.5700,,171.88,,0.00992,168.90,0.204,,,,,0.00001,0.00,,,,0.00334,45.00,0.00001,0.00,,,,,,,,,1
5161,,,516,0,10.0300,,172.36,,0.01481,71.42,0.217,,,,,0.00581,678.55,,,,0.01000,50.00,0.04328,50.00,,,,,,,,,1
5162,,,516,1,4.7400,,171.87,,0.00912,46.80,0.131,,,,,0.00117,172.63,,,,0.00599,50.00,0.00001,50.00,,,,,,,,,1
5163,,,516,1,1.7800,,171.80,,0.01101,205.00,0.159,,,,,0.00001,0.00,,,,0.00799,50.00,0.00001,31.21,,,,,,,,,1
5172,,,517,1,0.4000,,171.20,,0.00017,72.48,0.034,,,,,0.00001,13.64,,,,0.00198,50.00,0.00001,50.00,,,,,,,,,1
5173,,,517,1,0.3900,,171.25,,0.00404,140.24,0.069,,,,,0.00001,7.78,,,,0.00598,50.00,0.00001,50.00,,,,,,,,,1
5181,,,518,0,17.2300,,171.88,,0.00938,97.60,0.138,,,,,0.00077,1045.83,,,,0.01000,50.00,0.00001,50.00,,,,,,,,,1
5182,,,518,1,1.4900,,171.36,,0.00640,44.34,0.099,,,,,0.00001,23.28,,,,0.00798,50.00,0.00001,50.00,,,,,,,,,1
5183,,,518,1,1.1900,,171.40,,0.01208,154.09,0.160,,,,,0.00001,73.64,,,,0.00434,50.00,0.00164,50.00,,,,,,,,,1
5192,,,519,1,25.4900,,172.89,,0.01667,40.65,0.238,,,,,0.01341,488.91,,,,0.01634,50.00,0.00663,50.00,,,,,,,,,1
5193,,,519,1,46.3300,,172.22,,0.01148,186.46,0.165,,,,,0.00083,727.19,,,,0.00800,50.00,0.00400,50.00,,,,,,,,,1
5202,,,520,1,65.2300,,178.99,,0.01847,53.21,0.261,,,,,0.00110,673.41,,,,0.04600,50.00,0.00332,50.00,,,,,,,,,1
5203,,,520,1,40.3600,,178.77,,0.00626,189.34,0.115,,,,,0.00119,504.77,,,,0.00225,50.00,0.00376,50.00,,,,,,,,,1
5211,,,521,0,12.3800,,182.13,,0.02451,95.21,0.335,,,,,0.00806,456.13,,,,0.03546,50.00,0.03103,50.00,,,,,,,,,1
5212,,,521,1,17.0100,,180.69,,0.02284,39.43,0.312,,,,,0.00860,505.42,,,,0.03921,50.00,0.04188,50.00,,,,,,,,,1
5213,,,521,1,19.3400,,179.71,,0.00472,183.46,0.086,,,,,0.00068,444.77,,,,0.00834,50.00,0.00566,50.00,,,,,,,,,1
5221,,,522,0,10.0300,,179.70,,0.00611,118.00,0.104,,,,,0.00102,689.98,,,,0.00366,50.00,0.00235,50.00,,,,,,,,,1
5222,,,522,1,3.5500,,179.29,,0.00442,81.32,0.084,,,,,0.00160,93.99,,,,0.00542,50.00,0.00259,50.00,,,,,,,,,1
5223,,,522,1,2.1500,,179.36,,0.00879,228.28,0.133,,,,,0.00404,49.50,,,,0.00400,50.00,0.00600,50.00,,,,,,,,,1
5231,,,523,0,10.0500,,176.29,,0.02886,47.43,0.442,,,,,0.00228,571.34,,,,0.00600,50.00,0.00201,50.00,,,,,,,,,1
5232,,,523,1,36.0700,,175.96,,0.02664,67.74,0.396,,,,,0.00370,595.12,,,,0.00937,50.00,0.07863,50.00,,,,,,,,,1
5233,,,523,1,19.3900,,172.93,,0.01424,189.55,0.194,,,,,0.00377,611.34,,,,0.00600,50.00,0.00201,50.00,,,,,,,,,1
5242,,,524,1,5.4000,,171.50,,0.00930,78.54,0.133,,,,,0.00145,309.20,,,,0.00600,50.00,0.00308,50.00,,,,,,,,,1
5243,,,524,1,2.2400,,171.67,,0.03163,269.25,0.380,,,,,0.00001,51.57,,,,0.05398,50.00,0.00001,50.00,,,,,,,,,1
5251,,,525,0,10.6300,,171.61,,0.01055,85.92,0.154,,,,,0.00015,558.91,,,,0.01249,50.00,0.00985,50.00,,,,,,,,,1
5252,,,525,1,3.2400,,171.51,,0.00897,20.68,0.136,,,,,0.00178,224.71,,,,0.00766,50.00,0.00035,50.00,,,,,,,,,1
5253,,,525,1,1.0700,,171.40,,0.00741,165.48,0.106,,,,,0.00231,60.21,,,,0.00400,50.00,0.00720,50.00,,,,,,,,,1
5261,,,526,0,10.1800,,171.71,,0.00709,86.57,0.112,,,,,0.00060,481.99,,,,0.00717,50.00,0.00308,50.00,,,,,,,,,1
5262,,,526,1,6.6100,,171.38,,0.00536,115.23,0.086,,,,,0.00058,349.20,,,,0.00400,50.00,0.00001,50.00,,,,,,,,,1
5263,,,526,1,6.2600,,171.90,,0.02598,205.99,0.334,,,,,0.00151,265.06,,,,0.00800,50.00,0.00201,50.00,,,,,,,,,1
5272,,,527,1,17.1000,,171.38,,0.02504,81.99,0.319,,,,,0.00129,468.85,,,,0.01400,50.00,0.00001,50.00,,,,,,,,,1
5273,,,527,1,16.5600,,171.11,,0.01142,231.41,0.163,,,,,0.00136,441.99,,,,0.00917,50.00,0.00084,50.00,,,,,,,,,1
5282,,,528,1,1.5000,,171.67,,0.01474,73.61,0.183,,,,,0.01319,68.14,,,,0.00400,50.00,0.00201,50.00,,,,,,,,,1
5283,,,528,1,0.7000,,170.95,,0.00441,221.40,0.067,,,,,0.00001,11.57,,,,0.00397,50.00,0.00001,50.00,,,,,,,,,1
5292,,,529,1,0.8900,,171.53,,0.03547,48.43,0.421,,,,,0.00001,25.71,,,,0.06963,50.00,0.00234,50.00,,,,,,,,,1
5293,,,529,1,0.9600,,171.08,,0.01643,163.44,0.164,,,,,0.00001,23.64,,,,0.00197,50.00,0.00001,50.00,,,,,,,,,1
5301,,,530,0,15.3700,,172.60,,0.00924,115.20,0.147,,,,,0.00161,562.34,,,,0.00635,50.00,0.00166,50.00,,,,,,,,,1
5302,,,530,1,27.9400,,171.64,,0.01048,39.50,0.150,,,,,0.00134,578.55,,,,0.00766,50.00,0.00683,50.00,,,,,,,,,1
5303,,,530,1,34.1200,,171.80,,0.00938,138.88,0.150,,,,,0.00109,812.05,,,,0.00400,50.00,0.00835,50.00,,,,,,,,,1
5311,,,531,0,12.7300,,172.11,,0.01182,175.94,0.163,,,,,0.00001,518.55,,,,0.00800,50.00,0.00598,50.00,,,,,,,,,1
5312,,,531,1,20.4600,,171.99,,0.00944,101.32,0.135,,,,,0.00240,583.70,,,,0.00317,50.00,0.00084,50.00,,,,,,,,,1
5313,,,531,1,22.9400,,171.72,,0.02009,184.13,0.270,,,,,0.00016,638.85,,,,0.01341,50.00,0.02057,50.00,,,,,,,,,1
5321,,,532,0,10.1400,,172.06,,0.02553,199.33,0.339,,,,,0.00122,659.56,,,,0.06951,50.00,0.00648,50.00,,,,,,,,,1
5322,,,532,1,1.0600,,171.45,,0.03080,89.04,0.397,,,,,0.00001,7.43,,,,0.06996,50.00,0.00001,50.00,,,,,,,,,1
5323,,,532,1,4.8100,,171.30,,0.01232,224.84,0.161,,,,,0.00001,231.27,,,,0.00966,50.00,0.01433,50.00,,,,,,,,,1
5331,,,533,0,10.3400,,172.13,,0.02083,215.97,0.289,,,,,0.00106,665.48,,,,0.00883,50.00,0.01117,50.00,,,,,,,,,1
5332,,,533,1,2.0800,,171.38,,0.01567,129.72,0.187,,,,,0.00629,71.57,,,,0.01200,50.00,0.00201,50.00,,,,,,,,,1
5333,,,533,1,5.6600,,171.56,,0.01433,256.60,0.190,,,,,0.00083,121.92,,,,0.01000,50.00,0.00001,50.00,,,,,,,,,1
5342,,,534,1,37.2000,,170.97,,0.01017,85.15,0.147,,,,,0.00132,531.63,,,,0.00800,50.00,0.00401,50.00,,,,,,,,,1
5343,,,534,1,27.8400,,173.66,,0.05778,224.85,1.004,,,,,0.00029,351.63,,,,0.02483,50.00,0.00117,50.00,,,,,,,,,1
5352,,,535,1,23.1900,,171.52,,0.01543,26.45,0.204,,,,,0.00231,391.27,,,,0.00800,50.00,0.00600,50.00,,,,,,,,,1
5353,,,535,1,11.9800,,171.40,,0.00948,143.74,0.137,,,,,0.00054,186.78,,,,0.03800,50.00,0.00600,50.00,,,,,,,,,1
5362,,,536,1,0.0700,,171.39,,0.00202,41.29,0.070,,,,,0.00001,0.00,,,,0.00333,15.00,0.00001,0.00,,,,,,,,,1
5363,,,536,1,0.2000,,171.54,,0.01109,158.71,0.130,,,,,0.00001,1.92,,,,0.01600,50.00,0.00001,50.00,,,,,,,,,1
5372,,,537,1,2.0600,,171.66,,0.01104,333.93,0.145,,,,,0.00001,130.56,,,,0.00800,50.00,0.02399,50.00,,,,,,,,,1
5373,,,537,1,1.3600,,171.51,,0.00612,137.37,0.100,,,,,0.00001,72.28,,,,0.01999,50.00,0.00001,50.00,,,,,,,,,1
5382,,,538,1,40.9100,,171.90,,0.00892,53.42,0.129,,,,,0.00001,623.41,,,,0.00363,50.00,0.00035,50.00,,,,,,,,,1
5383,,,538,1,20.4500,,171.90,,0.01264,145.42,0.171,,,,,0.00062,490.27,,,,0.02200,50.00,0.00001,50.00,,,,,,,,,1
5392,,,539,1,5.7600,,172.60,,0.01748,50.33,0.225,,,,,0.00203,236.78,,,,0.00483,50.00,0.00118,50.00,,,,,,,,,1
5393,,,539,1,4.8400,,172.20,,0.00801,197.07,0.124,,,,,0.00001,170.56,,,,0.01999,50.00,0.00001,50.00,,,,,,,,,1
5402,,,540,1,2.3600,,172.65,,0.02193,25.23,0.254,,,,,0.00001,0.00,,,,0.01200,50.00,0.01385,43.28,,,,,,,,,1
5403,,,540,1,11.2400,,172.98,,0.01381,180.93,0.193,,,,,0.00082,733.41,,,,0.00400,50.00,0.01200,50.00,,,,,,,,,1
5411,,,541,0,15.0700,,173.42,,0.01974,72.92,0.257,,,,,0.00001,513.35,,,,0.00596,50.00,0.00001,50.00,,,,,,,,,1
5412,,,541,1,10.6700,,172.73,,0.01187,222.28,0.163,,,,,0.00001,476.84,,,,0.00797,50.00,0.00001,50.00,,,,,,,,,1
5413,,,541,1,3.8500,,173.94,,0.02629,48.12,0.363,,,,,0.01662,185.06,,,,0.00318,50.00,0.02331,50.00,,,,,,,,,1
5422,,,542,1,2.0600,,174.68,,0.05644,27.90,0.840,,,,,0.03573,39.85,,,,0.01121,50.00,0.05428,50.00,,,,,,,,,1
5423,,,542,1,0.5600,,172.92,,0.02120,170.92,0.350,,,,,0.00001,0.00,,,,0.01697,35.36,0.00001,0.00,,,,,,,,,1
5431,,,543,0,10.2100,,176.60,,0.02151,52.24,0.318,,,,,0.00658,583.05,,,,0.00517,50.00,0.01614,50.00,,,,,,,,,1
5432,,,543,1,25.6500,,176.29,,0.02031,348.16,0.290,,,,,0.00314,342.99,,,,0.01834,50.00,0.00415,50.00,,,,,,,,,1
5433,,,543,1,16.1700,,175.18,,0.01626,77.21,0.228,,,,,0.00326,460.62,,,,0.03600,50.00,0.01800,50.00,,,,,,,,,1
5442,,,544,1,5.1400,,174.07,,0.05322,38.39,0.704,,,,,0.00213,164.71,,,,0.03400,50.00,0.00400,50.00,,,,,,,,,1
5443,,,544,1,2.7500,,173.35,,0.01950,206.83,0.305,,,,,0.00292,102.63,,,,0.00551,50.00,0.00249,50.00,,,,,,,,,1
5451,,,545,0,10.1600,,176.47,,0.02492,62.38,0.346,,,,,0.00070,478.20,,,,0.01960,50.00,0.07177,50.00,,,,,,,,,1
5452,,,545,1,4.7300,,175.26,,0.02222,235.50,0.296,,,,,0.02128,93.99,,,,0.00400,50.00,0.00201,50.00,,,,,,,,,1
5453,,,545,1,21.1800,,177.65,,0.02164,56.84,0.314,,,,,0.00978,506.13,,,,0.00342,50.00,0.00259,50.00,,,,,,,,,1
5462,,,546,1,1.5700,,174.74,,0.03514,39.62,0.453,,,,,0.03875,39.85,,,,0.02054,50.00,0.00594,50.00,,,,,,,,,1
5463,,,546,1,0.5200,,173.35,,0.01601,206.91,0.279,,,,,0.00001,0.00,,,,0.00400,50.00,0.00347,7.43,,,,,,,,,1
5471,,,547,0,10.4900,,179.49,,0.01319,79.47,0.195,,,,,0.00395,583.70,,,,0.00400,50.00,0.00400,50.00,,,,,,,,,1
5472,,,547,1,3.5600,,177.95,,0.02408,356.76,0.328,,,,,0.00728,92.28,,,,0.01921,50.00,0.03536,50.00,,,,,,,,,1
5473,,,547,1,3.8300,,177.77,,0.01563,130.16,0.217,,,,,0.01093,135.71,,,,0.01400,50.00,0.01034,50.00,,,,,,,,,1
5482,,,548,1,7.9600,,176.12,,0.03372,45.00,0.462,,,,,0.00777,374.71,,,,0.02325,50.00,0.05854,50.00,,,,,,,,,1
5483,,,548,1,1.4900,,173.61,,0.01891,212.84,0.295,,,,,0.00001,0.00,,,,0.00600,50.00,0.00970,23.28,,,,,,,,,1
5492,,,549,1,0.8500,,175.26,,0.04549,347.02,0.608,,,,,0.00001,0.00,,,,0.00966,50.00,0.06398,37.78,,,,,,,,,1
5493,,,549,1,0.5200,,175.30,,0.04652,142.61,0.677,,,,,0.00001,0.00,,,,0.03115,50.00,0.08433,3.28,,,,,,,,,1
5501,,,550,0,10.2300,,180.34,,0.01519,47.88,0.226,,,,,0.00081,436.48,,,,0.01351,50.00,0.00249,50.00,,,,,,,,,1
5502,,,550,1,5.7600,,178.92,,0.03479,308.47,0.483,,,,,0.00521,192.28,,,,0.03390,50.00,0.08610,50.00,,,,,,,,,1
5503,,,550,1,5.8300,,178.35,,0.02038,62.88,0.292,,,,,0.01732,180.56,,,,0.00966,50.00,0.01380,50.00,,,,,,,,,1
5511,,,551,0,10.1600,,178.88,,0.01512,50.73,0.214,,,,,0.00414,499.20,,,,0.01234,50.00,0.00800,50.00,,,,,,,,,1
5512,,,551,1,1.2100,,175.97,,0.02469,34.92,0.329,,,,,0.00446,17.78,,,,0.02669,50.00,0.00332,50.00,,,,,,,,,1
5513,,,551,1,11.1200,,176.69,,0.02402,61.93,0.333,,,,,0.00136,516.48,,,,0.00800,50.00,0.00001,50.00,,,,,,,,,1
5521,,,552,0,15.1300,,178.73,,0.01602,47.38,0.222,,,,,0.00688,525.77,,,,0.00400,50.00,0.00766,50.00,,,,,,,,,1
5522,,,552,1,7.6400,,175.35,,0.03871,30.82,0.519,,,,,0.01095,214.71,,,,0.01083,50.00,0.00917,50.00,,,,,,,,,1
5523,,,552,1,11.3900,,174.43,,0.01347,92.56,0.201,,,,,0.00499,370.92,,,,0.01507,50.00,0.00693,50.00,,,,,,,,,1
5532,,,553,1,16.5400,,173.10,,0.01369,44.01,0.176,,,,,0.00028,366.13,,,,0.00552,50.00,0.00248,50.00,,,,,,,,,1
5533,,,553,1,33.9300,,173.10,,0.01511,194.63,0.213,,,,,0.00128,827.61,,,,0.01400,50.00,0.00497,50.00,,,,,,,,,1
5541,,,554,0,10.0400,,173.80,,0.01212,149.54,0.180,,,,,0.00087,810.04,,,,0.00435,50.00,0.00366,50.00,,,,,,,,,1
5542,,,554,1,5.7900,,173.55,,0.01236,61.25,0.177,,,,,0.00066,394.06,,,,0.00766,50.00,0.00434,50.00,,,,,,,,,1
5543,,,554,1,2.0800,,173.49,,0.01160,208.76,0.196,,,,,0.00103,57.43,,,,0.01200,50.00,0.00083,50.00,,,,,,,,,1
5551,,,555,0,10.1100,,173.82,,0.01257,97.01,0.182,,,,,0.00061,995.54,,,,0.00201,50.00,0.00599,50.00,,,,,,,,,1
5552,,,555,1,3.3900,,173.40,,0.01689,62.54,0.197,,,,,0.00030,59.85,,,,0.00800,50.00,0.00765,50.00,,,,,,,,,1
5553,,,555,1,2.2800,,173.48,,0.01623,207.35,0.234,,,,,0.00022,39.85,,,,0.01000,50.00,0.00600,50.00,,,,,,,,,1
5562,,,556,1,0.2900,,171.84,,0.00260,105.40,0.068,,,,,0.00001,0.00,,,,0.00199,50.00,0.00001,5.36,,,,,,,,,1
5563,,,556,1,1.4200,,171.87,,0.00299,244.63,0.087,,,,,0.00001,81.92,,,,0.00399,50.00,0.00001,50.00,,,,,,,,,1
5572,,,557,1,5.4000,,172.23,,0.01074,81.34,0.146,,,,,0.00146,68.14,,,,0.02200,50.00,0.00001,50.00,,,,,,,,,1
5573,,,557,1,9.1100,,172.49,,0.01839,214.23,0.227,,,,,0.00184,439.56,,,,0.01400,50.00,0.00190,50.00,,,,,,,,,1
5582,,,558,1,9.7300,,172.63,,0.01294,59.63,0.159,,,,,0.00019,536.13,,,,0.01708,50.00,0.00292,50.00,,,,,,,,,1
5583,,,558,1,1.5900,,172.44,,0.00282,181.06,0.056,,,,,0.00001,57.43,,,,0.00198,50.00,0.00001,50.00,,,,,,,,,1
5591,,,559,0,10.0200,,172.76,,0.00697,79.38,0.111,,,,,0.00030,683.47,,,,0.01599,50.00,0.00001,50.00,,,,,,,,,1
5592,,,559,1,3.4500,,172.47,,0.00294,58.16,0.063,,,,,0.00050,200.56,,,,0.02000,50.00,0.00001,50.00,,,,,,,,,1
5593,,,559,1,1.7000,,172.44,,0.00173,132.41,0.057,,,,,0.00001,123.99,,,,0.00197,50.00,0.00001,50.00,,,,,,,,,1
5602,,,560,1,2.4900,,172.43,,0.00220,81.85,0.054,,,,,0.00001,105.71,,,,0.00196,50.00,0.00001,50.00,,,,,,,,,1
5603,,,560,1,4.4300,,172.74,,0.01172,186.59,0.162,,,,,0.00091,108.14,,,,0.01400,50.00,0.00001,50.00,,,,,,,,,1
5612,,,561,1,5.3900,,172.61,,0.00115,78.18,0.049,,,,,0.00038,265.77,,,,0.00200,50.00,0.00001,50.00,,,,,,,,,1
5613,,,561,1,4.3700,,172.86,,0.01280,164.98,0.162,,,,,0.00001,267.49,,,,0.02199,50.00,0.00001,50.00,,,,,,,,,1
5622,,,562,1,20.3300,,173.09,,0.00943,67.43,0.138,,,,,0.00197,520.62,,,,0.00200,50.00,0.00552,50.00,,,,,,,,,1
5623,,,562,1,7.5700,,172.93,,0.01143,180.64,0.161,,,,,0.00001,216.78,,,,0.02200,50.00,0.00198,50.00,,,,,,,,,1
5631,,,563,0,12.7200,,174.31,,0.02121,48.32,0.276,,,,,0.00644,720.27,,,,0.01600,50.00,0.03731,50.00,,,,,,,,,1
5632,,,563,1,1.9200,,173.13,,0.01375,345.03,0.176,,,,,0.00126,61.92,,,,0.00200,50.00,0.00001,50.00,,,,,,,,,1
5633,,,563,1,15.5100,,173.58,,0.00863,94.70,0.128,,,,,0.00127,715.48,,,,0.00200,50.00,0.00200,50.00,,,,,,,,,1
5641,,,564,0,10.6100,,173.42,,0.01823,139.03,0.249,,,,,0.00028,559.62,,,,0.00001,50.00,0.00001,50.00,,,,,,,,,1
5642,,,564,1,4.0800,,172.93,,0.00223,81.47,0.059,,,,,0.00077,261.63,,,,0.01200,50.00,0.00001,50.00,,,,,,,,,1
5643,,,564,1,18.1500,,174.24,,0.01800,211.93,0.237,,,,,0.00330,849.26,,,,0.00942,50.00,0.00459,50.00,,,,,,,,,1
5651,,,565,0,10.6300,,173.34,,0.01415,160.84,0.181,,,,,0.00262,764.83,,,,0.00166,50.00,0.01034,50.00,,,,,,,,,1
5652,,,565,1,0.8800,,172.70,,0.00001,131.90,0.032,,,,,0.00001,303.70,,,,0.00001,50.00,0.00001,50.00,,,,,,,,,1
5653,,,565,1,0.2300,,173.11,,0.03115,214.82,0.295,,,,,0.00001,0.00,,,,0.02799,50.00,0.00001,23.28,,,,,,,,,1
5662,,,566,1,2.1300,,172.78,,0.01133,146.20,0.143,,,,,0.00054,189.20,,,,0.01800,50.00,0.00001,50.00,,,,,,,,,1
5663,,,566,1,0.3700,,172.88,,0.01020,326.50,0.138,,,,,0.00001,0.00,,,,0.01600,50.00,0.00001,49.14,,,,,,,,,1
5671,,,567,0,11.9100,,174.86,,0.03248,209.94,0.448,,,,,0.00280,859.68,,,,0.00800,50.00,0.00201,50.00,,,,,,,,,1
5672,,,567,1,3.9900,,173.09,,0.01517,40.60,0.159,,,,,0.00094,320.56,,,,0.00800,50.00,0.00600,50.00,,,,,,,,,1
5673,,,567,1,3.7100,,176.14,,0.05897,204.29,0.856,,,,,0.04332,122.63,,,,0.00600,50.00,0.00201,50.00,,,,,,,,,1
5682,,,568,1,6.3300,,174.42,,0.02024,158.90,0.259,,,,,0.00909,407.49,,,,0.01957,50.00,0.02243,50.00,,,,,,,,,1
5683,,,568,1,2.3800,,173.31,,0.01282,270.71,0.211,,,,,0.00170,59.14,,,,0.00600,50.00,0.00001,50.00,,,,,,,,,1
5692,,,569,1,24.0400,,174.90,,0.02537,40.77,0.349,,,,,0.00505,407.84,,,,0.03000,50.00,0.01483,50.00,,,,,,,,,1
5693,,,569,1,29.9000,,174.37,,0.01271,202.46,0.193,,,,,0.00184,1036.60,,,,0.04254,50.00,0.00346,50.00,,,,,,,,,1
5701,,,570,0,10.1500,,174.75,,0.01096,44.82,0.159,,,,,0.00096,444.71,,,,0.00624,50.00,0.00528,50.00,,,,,,,,,1
5702,,,570,1,2.2500,,174.46,,0.00960,32.20,0.147,,,,,0.01064,82.28,,,,0.00200,50.00,0.00049,50.00,,,,,,,,,1
5703,,,570,1,1.9300,,174.32,,0.00886,199.02,0.152,,,,,0.00444,63.64,,,,0.00342,50.00,0.00293,50.00,,,,,,,,,1
5711,,,571,0,10.3000,,179.85,,0.00807,141.61,0.124,,,,,0.00115,460.27,,,,0.00307,50.00,0.01079,50.00,,,,,,,,,1
5712,,,571,1,26.1400,,175.57,,0.01504,80.16,0.215,,,,,0.01060,479.20,,,,0.00917,50.00,0.01283,50.00,,,,,,,,,1
5713,,,571,1,26.6200,,176.46,,0.02963,210.84,0.402,,,,,0.01141,534.77,,,,0.00400,50.00,0.00400,50.00,,,,,,,,,1
5722,,,572,1,4.1000,,173.86,,0.01417,127.87,0.204,,,,,0.00154,132.63,,,,0.00400,50.00,0.00352,50.00,,,,,,,,,1
5723,,,572,1,8.0100,,174.62,,0.01668,231.07,0.262,,,,,0.00244,580.27,,,,0.01243,50.00,0.06769,50.00,,,,,,,,,1
5732,,,573,1,1.5100,,174.93,,0.03019,38.98,0.427,,,,,0.04787,1.57,,,,0.00366,50.00,0.00605,50.00,,,,,,,,,1
5733,,,573,1,0.7600,,175.01,,0.03343,198.86,0.639,,,,,0.00001,0.00,,,,0.03712,35.00,0.00001,0.00,,,,,,,,,1
5742,,,574,1,19.8800,,177.93,,0.02277,69.35,0.308,,,,,0.00800,387.49,,,,0.00517,50.00,0.00283,50.00,,,,,,,,,1
5743,,,574,1,8.9900,,176.70,,0.00955,211.52,0.144,,,,,0.00001,152.28,,,,0.00400,50.00,0.00600,50.00,,,,,,,,,1
5751,,,575,0,10.0100,,180.12,,0.01238,226.23,0.171,,,,,0.00158,507.84,,,,0.00800,50.00,0.00400,50.00,,,,,,,,,1
5752,,,575,1,13.2400,,179.55,,0.01529,56.31,0.216,,,,,0.00495,264.71,,,,0.02014,50.00,0.00586,50.00,,,,,,,,,1
5753,,,575,1,11.3200,,179.56,,0.01603,207.42,0.228,,,,,0.00509,196.78,,,,0.01103,50.00,0.00897,50.00,,,,,,,,,1
5761,,,576,0,10.4900,,182.04,,0.03252,208.39,0.445,,,,,0.00171,448.20,,,,0.05428,50.00,0.05240,50.00,,,,,,,,,1
5762,,,576,1,24.3700,,179.54,,0.00949,77.37,0.141,,,,,0.00065,431.27,,,,0.00400,50.00,0.00049,50.00,,,,,,,,,1
5763,,,576,1,38.4000,,181.94,,0.02703,220.14,0.368,,,,,0.01064,441.99,,,,0.04600,50.00,0.02799,50.00,,,,,,,,,1
5772,,,577,1,9.6700,,177.21,,0.02628,98.56,0.355,,,,,0.00220,182.28,,,,0.00799,50.00,0.00001,50.00,,,,,,,,,1
5773,,,577,1,26.1400,,178.79,,0.02114,280.97,0.311,,,,,0.00403,631.99,,,,0.02541,50.00,0.00376,50.00,,,,,,,,,1
5782,,,578,1,14.4300,,181.64,,0.05532,80.89,0.816,,,,,0.01893,281.27,,,,0.05612,50.00,0.08442,50.00,,,,,,,,,1
5783,,,578,1,23.9200,,180.66,,0.01998,225.63,0.307,,,,,0.00464,636.84,,,,0.00400,50.00,0.00001,50.00,,,,,,,,,1
5791,,,579,0,10.0600,,183.70,,0.03181,130.81,0.442,,,,,0.00379,736.19,,,,0.05792,50.00,0.06036,50.00,,,,,,,,,1
5792,,,579,1,3.4400,,184.15,,0.06928,34.83,0.969,,,,,0.05870,31.57,,,,0.05000,50.00,0.03394,50.00,,,,,,,,,1
5793,,,579,1,2.9900,,182.01,,0.01460,199.34,0.210,,,,,0.00266,43.64,,,,0.01400,50.00,0.00069,50.00,,,,,,,,,1
5802,,,580,1,6.6800,,181.79,,0.02617,90.00,0.382,,,,,0.01314,266.42,,,,0.00883,50.00,0.00717,50.00,,,,,,,,,1
5803,,,580,1,3.5700,,181.31,,0.03160,227.39,0.528,,,,,0.01862,107.43,,,,0.00400,50.00,0.00800,50.00,,,,,,,,,1
5811,,,581,0,10.6400,,184.97,,0.03168,187.92,0.441,,,,,0.00750,646.84,,,,0.03200,50.00,0.03800,50.00,,,,,,,,,1
5812,,,581,1,4.7400,,182.43,,0.00775,15.98,0.121,,,,,0.00058,188.85,,,,0.01200,50.00,0.00400,50.00,,,,,,,,,1
5813,,,581,1,6.6700,,185.11,,0.02925,150.88,0.398,,,,,0.01787,401.27,,,,0.01697,50.00,0.02977,50.00,,,,,,,,,1
5822,,,582,1,25.0300,,186.96,,0.03727,113.95,0.524,,,,,0.01543,592.70,,,,0.04541,50.00,0.00966,50.00,,,,,,,,,1
5823,,,582,1,18.8500,,186.79,,0.04796,289.21,0.712,,,,,0.01878,595.12,,,,0.00517,50.00,0.00132,50.00,,,,,,,,,1
