Soil_ID,Layer_Number,Layer_Depth,Bulk_Density,Clay_Ratio,Silt_Ratio,Sand_Ratio,Rock_Ratio,Very_Fine_Sand_Ratio,CaCO3_Content,Saturated_Conductivity,Field_Capacity,Wilting_Point,Volcanic_Code,Base_Saturation,Unstable_Aggregate_Ratio,pH,Organic_Matter_Ratio,Organic_N_Ratio,Inorganic_N_Ratio,Organic_P_Ratio,Inorganic_P_Ratio,Soil_Structure_Code,Input_Units_Code
UnHXAF,     6, 1060.0000,    1.6000,    0.3200,    0.5000,    0.1800,    0.0000,    0.1100,    0.0000,   33.0120,    0.3020,    0.1640,,,,    7.0000,    0.0075,,,,,,1
UnHXAF,     7, 2030.0000,    1.4200,    0.2000,    0.5000,    0.3000,    0.1000,    0.0500,    0.0000,   10.1520,    0.1930,    0.1070,,,,    7.0000,    0.0050,,,,,,1
UnHXAO,     1,  230.0000,    1.5000,    0.2400,    0.5500,    0.2100,    0.0100,    0.0400,    0.0000,   33.0120,    0.3040,    0.1630,,,,    6.7000,    0.0200,,,,,,1
UnHXAO,     2,  250.0000,    1.4500,    0.2400,    0.5400,    0.2200,    0.0000,    0.0800,    0.0000,   33.0120,    0.3030,    0.1630,,,,    7.0000,    0.0250,,,,,,1
UnHXAO,     3,  300.0000,    1.5500,    0.3000,    0.5500,    0.1500,    0.0000,    0.0800,    0.0000,   33.0120,    0.3410,    0.2200,,,,    7.0000,    0.0450,,,,,,1
UnHXAO,     4, 1020.0000,    1.4500,    0.2700,    0.2800,    0.4500,    0.0200,    0.1200,    0.0000,   33.0120,    0.3160,    0.1820,,,,    7.0000,    0.0200,,,,,,1
UnHXAO,     5, 1060.0000,    1.6000,    0.3200,    0.5000,    0.1800,    0.0000,    0.1100,    0.0000,   33.0120,    0.3260,    0.1940,,,,    7.0000,    0.0125,,,,,,1
UnHXAO,     6, 1070.0000,    1.5000,    0.2400,    0.5200,    0.2400,    0.0000,    0.1000,    0.0000,   33.0120,    0.2940,    0.1500,,,,    7.0000,    0.0100,,,,,,1
UnHXAO,     7, 2000.0000,    1.5500,    0.1800,    0.4000,    0.4200,    0.0700,    0.0900,    0.0500,   33.0120,    0.2540,    0.1070,,,,    7.4000,    0.0050,,,,,,1
UnMXA,     1,  230.0000,    1.5000,    0.2400,    0.5600,    0.2000,,    0.0900,    0.0000,   33.0120,    0.3120,    0.1720,,,,    7.0000,    0.0250,,,,,,1
UnMXA,     2,  280.0000,    1.8000,    0.3800,    0.5500,    0.0700,,    0.0250,    0.0000,   10.1520,    0.3790,    0.2980,,,,    6.7000,    0.0350,,,,,,1
UnMXA,     3,  300.0000,    1.5800,    0.3200,    0.5300,    0.1500,    0.0000,    0.0210,    0.0000,   33.0120,    0.3340,    0.2200,,,,    7.0000,    0.0450,,,,,,1
UnMXA,     4,  910.0000,    1.9300,    0.4500,    0.5000,    0.0500,,    0.0250,    0.0000,    3.3120,    0.3380,    0.2790,,,,    7.0000,    0.0125,,,,,,1
UnMXA,     5, 1040.0000,    2.0900,    0.4400,    0.5100,    0.0500,,    0.0200,    0.0300,    2.5560,    0.3050,    0.2180,,,,    6.7000,    0.0025,,,,,,1
UnMXA,     6, 1420.0000,    1.8600,    0.4200,    0.5000,    0.0800,,    0.0350,    0.0500,    3.3120,    0.3210,    0.2470,,,,    7.6000,    0.0100,,,,,,1
UnMXA,     7, 1630.0000,    1.7800,    0.4200,    0.4400,    0.1400,    0.0000,    0.0670,    0.0000,    8.3700,    0.3210,    0.2570,,,,    7.0000,    0.0125,,,,,,1
UnMXA,     8, 2030.0000,    2.0900,    0.4200,    0.4300,    0.1500,    0.0400,    0.0200,    0.1500,    2.5560,    0.3330,    0.2120,,,,    8.2000,    0.0010,,,,,,1
UnSXAF,     1,  180.0000,    1.5000,    0.3300,    0.5100,    0.1600,    0.0000,    0.0700,    0.0000,   10.1520,    0.3450,    0.2280,,,,    7.0000,    0.0450,,,,,,1
UnSXAF,     2,  200.0000,    1.5800,    0.2400,    0.5400,    0.2200,    0.0000,    0.0900,    0.0000,   33.0120,    0.3150,    0.1760,,,,    7.0000,    0.0300,,,,,,1
UnSXAF,     3,  300.0000,    1.5700,    0.2800,    0.5400,    0.1800,    0.0000,    0.0400,    0.0000,   33.0120,    0.3310,    0.2040,,,,    7.0000,    0.0400,,,,,,1
UnSXAF,     4,  910.0000,    1.5400,    0.2300,    0.5200,    0.2500,    0.0000,    0.0800,    0.0000,   33.0120,    0.2940,    0.1460,,,,    7.0000,    0.0125,,,,,,1
UnSXAF,     5, 1060.0000,    1.6200,    0.3200,    0.5000,    0.1800,    0.0000,    0.0500,    0.0000,   33.0120,    0.3340,    0.2080,,,,    7.0000,    0.0250,,,,,,1
UnSXAF,     6, 1120.0000,    1.6000,    0.4300,    0.4400,    0.1300,    0.0000,    0.0600,    0.0000,   10.1520,    0.3260,    0.2560,,,,    7.0000,    0.0255,,,,,,1
UnSXAF,     7, 1750.0000,    1.6400,    0.3800,    0.3500,    0.2700,    0.0300,    0.1100,    0.0000,   10.1520,    0.3420,    0.2330,,,,    7.0000,    0.0125,,,,,,1
UnSXAF,     8, 2000.0000,    1.5600,    0.1800,    0.4200,    0.4000,    0.1000,    0.0700,    0.0000,   10.1520,    0.1940,    0.1110,,,,    7.4000,    0.0075,,,,,,1
UpA,     1,  250.0000,    1.5200,    0.2200,    0.5600,    0.2200,    0.0300,    0.0600,    0.0000,   33.0120,    0.2930,    0.1540,,,,    6.4000,    0.0250,,,,,,1
UpA,     2,  280.0000,    1.6600,    0.3500,    0.5000,    0.1500,    0.0200,    0.0500,    0.0000,   33.0120,    0.3460,    0.2440,,,,    6.4000,    0.0400,,,,,,1
UpA,     3,  830.0000,    1.7700,    0.4200,    0.4200,    0.1600,    0.0400,    0.0500,    0.0000,    3.3120,    0.3150,    0.2410,,,,    6.5000,    0.0100,,,,,,1
UpA,     4,  860.0000,    1.8300,    0.4200,    0.4200,    0.1600,    0.0400,    0.0400,    0.0000,   10.1520,    0.3120,    0.2430,,,,    6.9000,    0.0150,,,,,,1
UpA,     5,  910.0000,    1.9300,    0.4500,    0.5000,    0.0500,,    0.0300,    0.0000,    3.3120,    0.3310,    0.2650,,,,    7.0000,    0.0125,,,,,,1
UpA,     6,  990.0000,    2.0100,    0.3500,    0.4000,    0.2500,    0.0600,    0.0700,    0.1200,    3.3120,    0.2760,    0.2550,,,,    7.6000,    0.0050,,,,,,1
UpA,     7, 1200.0000,    1.8900,    0.4200,    0.4200,    0.1600,    0.0400,    0.0400,    0.0000,   10.1520,    0.2930,    0.2080,,,,    7.2000,    0.0100,,,,,,1
UpA,     8, 1420.0000,    1.8600,    0.4300,    0.5000,    0.0700,,    0.0400,    0.0500,    3.3120,    0.3220,    0.2490,,,,    7.6000,    0.0100,,,,,,1
UpA,     9, 1450.0000,    1.9000,    0.3500,    0.4400,    0.2100,    0.0700,    0.0600,    0.1500,   10.1520,    0.3140,    0.2340,,,,    7.4000,    0.0075,,,,,,1
UpA,    10, 2000.0000,    2.0900,    0.3300,    0.4500,    0.2200,    0.0700,    0.0600,    0.2400,    2.6640,    0.2380,    0.2140,,,,    8.0000,    0.0025,,,,,,1
Wa,     1,  230.0000,    1.3400,    0.3100,    0.5090,    0.1810,    0.0500,    0.1110,    0.0000,   33.0120,    0.3470,    0.2420,,,,    6.2000,    0.0800,,,,,,1
Wa,     2,  560.0000,    1.3600,    0.2700,    0.5500,    0.1800,    0.0200,    0.1100,    0.0000,   33.0120,    0.2730,    0.1370,,,,    6.2000,    0.0075,,,,,,1
Wd,     1,  300.0000,    1.6600,    0.3100,    0.3360,    0.3540,    0.0600,    0.1060,    0.0000,   33.0120,    0.3380,    0.2260,,,,    6.7000,    0.0350,,,,,,1
Wd,     2, 1190.0000,    1.6100,    0.2800,    0.3650,    0.3550,    0.1400,    0.1060,    0.0000,   33.0120,    0.2970,    0.1780,,,,    6.7000,    0.0125,,,,,,1
Wd,     3, 1370.0000,    1.7200,    0.1750,    0.3950,    0.4300,    0.1400,    0.1210,    0.1300,   33.0120,    0.2260,    0.1060,,,,    7.2000,    0.0125,,,,,,1
Wd,     4, 2030.0000,    1.7200,    0.0550,    0.1100,    0.8350,    0.4000,    0.0750,    0.3500, 1345.2120,    0.0870,    0.0280,,,,    7.9000,    0.0025,,,,,,1
Wg,     1,  200.0000,    1.6500,    0.3750,    0.4400,    0.1850,,    0.0640,    0.0000,   10.1520,    0.3760,    0.2910,,,,    7.0000,    0.0600,,,,,,1
Wg,     2, 1170.0000,    1.8600,    0.4750,    0.3700,    0.1550,,    0.0380,    0.0000,    3.2940,    0.3630,    0.2700,,,,    7.0000,    0.0075,,,,,,1
Wg,     3, 1520.0000,    1.9600,    0.4500,    0.4780,    0.0720,,    0.0350,    0.0500,    3.2940,    0.3250,    0.2540,,,,    7.3000,    0.0030,,,,,,1
Wh,     1,  200.0000,    1.8000,    0.4250,    0.4980,    0.0770,,    0.0370,    0.0000,   10.1520,    0.3410,    0.2870,,,,    7.0000,    0.0450,,,,,,1
Wh,     2, 1370.0000,    1.8600,    0.4750,    0.4700,    0.0550,,    0.0270,    0.0300,    3.3120,    0.3330,    0.2700,,,,    7.3000,    0.0075,,,,,,1
Wh,     3, 1570.0000,    1.9600,    0.4500,    0.4780,    0.0720,,    0.0350,    0.0800,    3.3120,    0.3250,    0.2540,,,,    7.3000,    0.0030,,,,,,1
Wu,     1,  200.0000,    1.6600,    0.2850,    0.5380,    0.1770,    0.0200,    0.1080,    0.0000,   33.0120,    0.3470,    0.2390,,,,    7.0000,    0.0600,,,,,,1
Wu,     2, 1090.0000,    1.7600,    0.3000,    0.3700,    0.3300,    0.1100,    0.0980,    0.0500,    3.2760,    0.3090,    0.1930,,,,    7.2000,    0.0125,,,,,,1
Wu,     3, 1320.0000,    1.5700,    0.1000,    0.2220,    0.6780,    0.1000,    0.0780,    0.1300, 1231.2000,    0.1720,    0.0800,,,,    7.5000,    0.0125,,,,,,1
Wu,     4, 1520.0000,    1.7400,    0.5000,    0.4470,    0.0530,,    0.0250,    0.3500,    0.7560,    0.3360,    0.2770,,,,    7.9000,    0.0060,,,,,,1
